Company_Name,City,Country,Location
Hololabs,Montreal,Canada,Montreal
Hotloop Games,Montreal,Canada,Montreal
Illogika,Montreal,Canada,Montreal
impossible,Montreal,Canada,Montreal
IN|Framez Technology,Montreal,Canada,Montreal
Incube8 Games,Montreal,Canada,Montreal
Indie Asylum,Montreal,Canada,Montreal
Invoke Studios (Wizards of the Coast),Montreal,Canada,Montreal
Juicy Beast,Montreal,Canada,Montreal
Kitfox Games,Montreal,Canada,Montreal
KO_OP,Montreal,Canada,Montreal
Kokoromi,Montreal,Canada,Montreal
Krafton Montreal Studio,Montreal,Canada,Montreal
Kutoka,Montreal,Canada,Montreal
La Guilde du jeu video du Quebec,Montreal,Canada,Montreal
Lowbirth Games,Montreal,Canada,Montreal
Lucid Dreams Studio,Montreal,Canada,Montreal
Lucid Tales,Montreal,Canada,Montreal
Ludeon Studios,Montreal,Canada,Montreal
Ludia,Montreal,Canada,Montreal
Ludica Health,Montreal,Canada,Montreal
ManaVoid Entertainment,Montreal,Canada,Montreal
Meta4,Montreal,Canada,Montreal
Metric Empire,Montreal,Canada,Montreal
Mino Games,Montreal,Canada,Montreal
Mooncube Games,Montreal,Canada,Montreal
Motive (Electronic Arts),Montreal,Canada,Montreal
Mount Royal Game Society,Montreal,Canada,Montreal
Namra Games,Montreal,Canada,Montreal
Conatus Creative,Ottawa,Canada,Ottawa
Dirty Rectangles,Ottawa,Canada,Ottawa
Doublespeak Games,Ottawa,Canada,Ottawa
Ember Arcade,Ottawa,Canada,Ottawa
Fire Face,Ottawa,Canada,Ottawa
Fire Face Corporation,Ottawa,Canada,Ottawa
igda Ottawa Chapter,Ottawa,Canada,Ottawa
Magmic Games,Ottawa,Canada,Ottawa
